,device_id,device_freq
133861,ZFNPYJFBAVZPM,1
133862,ZFNUFHZFYDBMX,1
133863,ZFNYNTFHRYSRY,1
133864,ZFODAUZRVNQYN,1
133865,ZFODUIQXHTXQS,12
133866,ZFOKEFWYJSOKI,1
133867,ZFOMZUUQYDZMQ,1
133868,ZFOOVQVAQBHXL,1
133869,ZFOQYAPVAJVGU,1
133870,ZFOUKWGWUUHNA,1
133871,ZFOVTKKGQZOXB,1
133872,ZFPGUFMDZXWDQ,1
133873,ZFPLPLESZIXTA,1
133874,ZFPMNWGETGPVB,1
133875,ZFPPUOXBOPEWN,2
133876,ZFPYOENPXPOXF,2
133877,ZFPYOUZYUCIGC,1
133878,ZFPZLZNIFIUWF,1
133879,ZFQAFENYQSYRG,1
133880,ZFQIGRBHJOLCX,1
133881,ZFQJJHWAPZLGZ,1
133882,ZFQLXRGUIMHZE,1
133883,ZFQRIPQQYKRLX,1
133884,ZFQYTNGTSVNMJ,1
133885,ZFRIEFIPJRMIM,1
133886,ZFRMYWJPJWYCG,1
133887,ZFRRCCGXCFYDM,1
133888,ZFRRQCXAQWLXK,1
133889,ZFRTBNBSUQFLW,1
133890,ZFRYSBSHYXHOZ,1
133891,ZFSUOCQQQJNGZ,1
133892,ZFTBUMYNVLJRO,1
133893,ZFTIHYYNCWQKE,1
133894,ZFTJBZNBZBYQH,1
133895,ZFTOAJYAIURYZ,1
133896,ZFUBBGORVUIZC,1
133897,ZFUBXRXTHXLTE,1
133898,ZFUCUNNQRZHNL,1
133899,ZFUNZYOYXXURN,1
133900,ZFUOCFUVVVVCF,1
133901,ZFUQKVKBEDPMM,1
133902,ZFUSNVNVQZMAN,1
133903,ZFUTQJHPSFLGU,1
133904,ZFUVMCMYPTNFC,1
133905,ZFUXEZIPXXBAW,1
133906,ZFVCASINVONOT,1
133907,ZFVCKPCOABZUE,1
133908,ZFVGOVXYEWEVV,1
133909,ZFVIBPGJAAPDL,1
133910,ZFVKXLPZRMVTT,1
133911,ZFVMTZJUPNVCU,1
133912,ZFVNIWNNKCHDX,1
133913,ZFVOBKYAWPYPD,1
133914,ZFVOTNGYIPQTJ,1
133915,ZFVOYTXBTVXBR,1
133916,ZFVRAEBYFUTWR,1
133917,ZFVVQQRSEPAFU,1
133918,ZFVXPEUWYMXQU,1
133919,ZFWACCMYMKPYK,1
133920,ZFWALZXVQHFNF,1
133921,ZFWATTXINCSKB,1
133922,ZFWEDJDVQBXMG,1
133923,ZFWNCBMHWKRYG,1
133924,ZFWSHDPXZXFYZ,1
133925,ZFWTLAIZGSCGH,1
133926,ZFWWPUJSHLBJW,1
133927,ZFXDATXNOBYBH,1
133928,ZFXGJRXMHGWHX,1
133929,ZFXKCHJZAMLAK,14
133930,ZFXLXUMNZQEJA,1
133931,ZFXPNHZTNOFIR,1
133932,ZFYBCMNOGHSCI,1
133933,ZFYBDJBWXQDTL,1
133934,ZFYCSFYYULGWT,1
133935,ZFYEAACYVDVDK,1
133936,ZFYHQGFJWFSUU,2
133937,ZFYISKUIXJLOK,1
133938,ZFYTSKZVJKEKQ,1
133939,ZFYYSYZDGBKOW,1
133940,ZFZAYJTIAUCBV,1
133941,ZFZDUDIWCWTIT,1
133942,ZFZKLHHJONOQM,1
133943,ZFZKUVOVBVJEK,1
133944,ZFZLCUWZPGAGY,1
133945,ZFZLDJPWKBZWI,1
133946,ZFZMQTPKUMZQH,1
133947,ZFZQIRNHTVPKX,1
133948,ZFZSENGHBEFMP,1
133949,ZFZSSXJMGOCNH,1
133950,ZFZVANJHACQEA,1
133951,ZFZVLRVCDGFOX,1
133952,ZFZXIOIPCNTIO,1
133953,ZFZYRLKSAVKON,1
133954,ZGAAPSEDJRVVG,1
133955,ZGACGPJXZWWEY,1
133956,ZGAENQGURKPQU,1
133957,ZGAJJDKIXKZOJ,1
133958,ZGAJSZPMRUQJL,1
133959,ZGASECRPQDOYJ,1
133960,ZGATUHWSVQPHU,1
133961,ZGAVWVWJNPXJL,1
133962,ZGAYCZRDTQTCT,3
133963,ZGBJSKYABHRBE,1
133964,ZGBLGNEPBHMQY,1
133965,ZGBLPYPLLHNVT,1
133966,ZGBQRSVNEXZVA,1
133967,ZGBTYTKOLGHFB,1
133968,ZGBVLYYMQOVWW,1
133969,ZGBVSPIDHZDWH,1
133970,ZGCCRIEMLJANS,1
133971,ZGCIDHRHRAHDF,1
133972,ZGCLFMQOENJKW,1
133973,ZGCNYKSIGFGYL,1
133974,ZGCUGRRCEBDJD,1
133975,ZGCUMPIDINCXJ,1
133976,ZGCYKKJXKOJTI,1
133977,ZGDFWSIVWURFM,1
133978,ZGDIQXRHGMVZG,1
133979,ZGDQFIWMCCKFY,2
133980,ZGDZRDCTKILYF,1
133981,ZGEFBYKKRBJPS,1
133982,ZGEFNUVAYYTAV,1
133983,ZGEHFVCXKPYDX,1
133984,ZGEISSLIEAAVV,1
133985,ZGEIYMSNUNBXS,1
133986,ZGEKSSITKIDOD,1
133987,ZGEMELXUJGJKT,1
133988,ZGENRSPOSWMBT,1
133989,ZGENRTRUPCXDN,1
133990,ZGERZAXOUCTYD,1
133991,ZGESDJBWMPQEO,1
133992,ZGEUILGPLZSEU,1
133993,ZGFBLWIMWVTSM,1
133994,ZGFMHXXVMILQK,1
133995,ZGFQWKKXXVWVK,1
133996,ZGFVJMUXFTXMX,1
133997,ZGFYPBHVJJSCM,1
133998,ZGFZOLQNSQGYU,2
133999,ZGGCFDEOGXABI,1
134000,ZGGMZMPKYCNWQ,1
134001,ZGGNUTBJJVDMJ,1
134002,ZGGOHYNYDGJZW,1
134003,ZGGPUKUTARJXP,1
134004,ZGGRADUAXYDXX,1
134005,ZGGRXZFAAPHWW,1
134006,ZGGUPAFLCAXPL,1
134007,ZGGYUXVHESVDJ,1
134008,ZGGYWIYXJQAKC,1
134009,ZGHATQWNOFWOG,1
134010,ZGHDEPMVEHDAK,1
134011,ZGHDQQLKLLUTN,1
134012,ZGHDQVFYJUIWG,1
134013,ZGHENDKKRZIES,1
134014,ZGHHWIYKYIXDE,1
134015,ZGHQTUIHTTWDC,1
134016,ZGHRLIETDNGFB,1
134017,ZGHSGRXJOMHGP,1
134018,ZGIAFSXRJKKBW,1
134019,ZGIDYVWSMDRQQ,1
134020,ZGIGIWNMPKEQB,1
134021,ZGIGJHGCMBEFC,2
134022,ZGIIXJNORNULA,1
134023,ZGINXJBIZPTFO,1
134024,ZGIOBICXKGHAD,2
134025,ZGIOSORAERNOT,2
134026,ZGJDYOUOUSSDO,1
134027,ZGJDZKIAVJDBY,1
134028,ZGJENSEYSNMNE,1
134029,ZGJGQPZLJVBHY,1
134030,ZGJUQRHZJYBOS,1
134031,ZGJWORMIIHSYX,1
134032,ZGKCDJMWZQTFD,1
134033,ZGKIFZCFTHLZZ,1
134034,ZGKJLFATKLOCG,1
134035,ZGKJXLDNNPNDS,1
134036,ZGKKECQCXVPUA,1
134037,ZGKLJQOPMSSSS,1
134038,ZGKNXVELOMREH,1
134039,ZGKUAHFEGYFXF,1
134040,ZGKVBDIXDMBLA,1
134041,ZGKVKAYUMEPOI,1
134042,ZGKXUOIOXPKRA,1
134043,ZGLAFBFQWVTOF,1
134044,ZGLCUJLJCQEIW,1
134045,ZGLGWSQXLKKEJ,1
134046,ZGLKCPBLNIUER,1
134047,ZGLKCYYUFTIPY,1
134048,ZGLQBCHOLGOVI,1
134049,ZGLSNQLKCITVF,1
134050,ZGLUFGXWCOBCX,1
134051,ZGLVHISJEUYCR,1
134052,ZGMAPRWKJOFBL,1
134053,ZGMAREYFRRPZK,1
134054,ZGMAXBNIZSGRD,1
134055,ZGMNJAOONTFDP,1
134056,ZGMQGGYFMEDPP,2
134057,ZGMRKEZWRPUOO,1
134058,ZGMWXEXRPMKKN,1
134059,ZGMWXWTSYQNPN,1
134060,ZGMZPCWCRWRED,1
134061,ZGNAILHCZKRZB,1
134062,ZGNBCIMSQPDXA,2
134063,ZGNEMRYAZFUPH,1
134064,ZGNFQOXYBQGJR,1
134065,ZGNHLHBMRMQHN,1
134066,ZGNJOVQDARRPI,1
134067,ZGNOPPJEDKEAN,1
134068,ZGNSSQYTYOYQN,1
134069,ZGNUWBFQWASEB,1
134070,ZGNYEPRYMXDHA,1
134071,ZGOARVNEBFJGR,1
134072,ZGOCDNUBXKTMT,1
134073,ZGODCFPEOPONF,1
134074,ZGOJOSKRNAMFN,1
134075,ZGOLHPDTYTOWW,1
134076,ZGOLQCRVOWEID,1
134077,ZGOMFZGQIFKYB,1
134078,ZGONHCEEDCCWY,1
134079,ZGOOQZPULKFRM,1
134080,ZGOSQSWDREGCM,1
134081,ZGOZPPTZFPTZH,1
134082,ZGPEFBNUJEOSR,1
134083,ZGPTSPXDVAHVH,1
134084,ZGPUTKKKAHGDL,1
134085,ZGPVQAQSKECHM,2
134086,ZGQBEHUJLOXBY,1
134087,ZGQBLYSLYQZUA,1
134088,ZGQDOUCRYAOEN,1
134089,ZGQEELFJTOXLM,1
134090,ZGQHNWHKTCRVI,1
134091,ZGQHZUTZYOIPY,1
134092,ZGQIDNTAVSEAL,1
134093,ZGQMBPYYVYOSG,1
134094,ZGQPGLYUXSRPR,1
134095,ZGRLPQRCUOKDA,1
134096,ZGRODNFHFJDTN,1
134097,ZGRTHLMPPMZIA,1
134098,ZGRXBKRKDWGMA,2
134099,ZGRXVAYSRQCOI,1
134100,ZGRYKYUVOJUTV,1
134101,ZGRZHOOTOTSYT,1
134102,ZGSAEMVXUIXOO,1
134103,ZGSCNWVUUXTXU,1
134104,ZGSECRZGXYOLF,1
134105,ZGSFFVJZMGGUO,1
134106,ZGSNUMKSZTRDZ,1
134107,ZGSUCLQWZHAUO,1
134108,ZGSVKYLODMXNW,1
134109,ZGSWJVJCIKKPB,1
134110,ZGSWOEUYBAJQT,1
134111,ZGSWQTMDGKKHL,1
134112,ZGSXFNKMSCAVT,1
134113,ZGSXRFIHZDHVV,1
134114,ZGSYLHNNSLOER,1
134115,ZGTBKQBFPSTTD,1
134116,ZGTFXNBWGCBKR,1
134117,ZGTIHEIVHVMHD,1
134118,ZGTJNSRDVCUDD,1
134119,ZGTJSNOBJYEGF,1
134120,ZGTLOQHPHNPED,1
134121,ZGTLSRSVJSPSS,1
134122,ZGTOFSBMCOKNX,1
134123,ZGTPISTERGQVC,1
134124,ZGTQDJXTIWUNW,1
134125,ZGTUUCCOLRMJS,1
134126,ZGTWGKZRQDXOF,1
134127,ZGTZAVEIBMDMC,1
134128,ZGUIUOLZBHSNA,1
134129,ZGUKEKJSOYCOI,1
134130,ZGULABKTBBXGA,1
134131,ZGUOTMEHOZMTA,1
134132,ZGVEKXCBWQOQF,1
134133,ZGVNMKDYFCWMF,1
134134,ZGVSGWQPKCUBA,1
134135,ZGVSTUHDEVSKY,1
134136,ZGVSWZGAULCLJ,1
134137,ZGVTEKLISYEOM,1
134138,ZGVTXAGPYACKV,1
134139,ZGVTYGBOPMVTI,1
134140,ZGVVUCCSSOQYJ,1
134141,ZGVYSEGUJEHEY,1
134142,ZGVZFFNZVTQHU,1
134143,ZGWJGGBRNVBOX,1
134144,ZGWMCINDEDPVT,2
134145,ZGWPITNKFCNGL,1
134146,ZGWPKHVJHNLBQ,1
134147,ZGWVOORLRSSGJ,1
134148,ZGWYOJMFJZECQ,1
134149,ZGXFVRENVTJTE,1
134150,ZGXITVGLOBNWF,1
134151,ZGXLOTMLCHZLH,1
134152,ZGXMTPHECURRE,1
134153,ZGXOFKRWCSBQJ,1
134154,ZGXRHDPFBHBZD,1
134155,ZGXXXNKJVDQPO,1
134156,ZGYAWEQZMTOCN,1
134157,ZGYGEZKLHRODY,1
134158,ZGYJECZNGSRAA,1
134159,ZGYKJKPUGAJIM,1
134160,ZGYZTSXOWTYVP,1
134161,ZGZAUXMGNBIPL,1
134162,ZGZCWKTONHRZR,1
134163,ZGZGXNSSCJUTX,1
134164,ZGZNLLPJYJOQZ,1
134165,ZGZPIQBRIXOMC,1
134166,ZGZRTJJZHPFXA,3
134167,ZHAAZJTJTSBEK,1
134168,ZHACSITMSPDTA,1
134169,ZHADVJXMVTDGS,1
134170,ZHAFNLAXLZBQR,1
134171,ZHAGBJJQEGLQK,1
134172,ZHAVTCICTOONI,1
134173,ZHAXCJUQKDPJK,1
134174,ZHBNYDALLBXYH,1
134175,ZHBUEKPLRAWFF,1
134176,ZHCEXKIUAFPDF,1
134177,ZHCFCUCNLZAKL,1
134178,ZHCLRUFTMYJEY,1
134179,ZHCOMNLWWBRHV,1
134180,ZHCSMQZFOVKFK,1
134181,ZHCTMJVDDVAMP,1
134182,ZHCUJEZFMWNDP,1
134183,ZHDAPKNMIEJHK,1
134184,ZHDBVMFTOVOKE,1
134185,ZHDECKKAOBPCR,1
134186,ZHDFJGZWBWMHE,1
134187,ZHDGZITWVFSMP,1
134188,ZHDKXMXEYZDZB,1
134189,ZHDLHZZTBQYDM,1
134190,ZHDNUNBFZXVBH,1
134191,ZHDSUQBAJZIBE,1
134192,ZHDZNLHAKUDCG,1
134193,ZHDZRWFZYHXET,1
134194,ZHEBHVVWCHKFS,1
134195,ZHEJSRUZHDQFT,1
134196,ZHENZQVJJSGVV,1
134197,ZHEQICSRSWCTM,1
134198,ZHEVEBGAKSQDZ,1
134199,ZHEWWIIWNVYTH,1
134200,ZHEZJKYPIFXMF,1
134201,ZHFALDIWUGJQL,1
134202,ZHFKELWOEJCMS,1
134203,ZHFQEXRLCDCFU,1
134204,ZHFRARUTJQTRO,1
134205,ZHGAIGQVQALDG,1
134206,ZHGFXWNFHFWGU,1
134207,ZHGNZJFMYCMKG,1
134208,ZHGPXCJZXPWCI,1
134209,ZHGQFZWZAPLHL,1
134210,ZHGQRLWAWSKGU,2
134211,ZHGTVJEZAORXE,1
134212,ZHHAKPMFVLTGW,1
134213,ZHHDJFGFQUFMW,1
134214,ZHHIJVOCMQVRV,1
134215,ZHHNFZSMGKIOK,2
134216,ZHHOBWOIPWKTY,1
134217,ZHHPBTJIBAAXX,1
134218,ZHHRHBHNFYJWD,1
134219,ZHHSWFUGONHZS,1
134220,ZHHTXIVCKBVPV,1
134221,ZHHVTDTKODRJH,1
134222,ZHIBWIKJNALJP,1
134223,ZHIHHIZUNLJGC,1
134224,ZHIHIGFGSLIIR,1
134225,ZHIHNFERJQHQY,1
134226,ZHIJVGCPKVIOS,1
134227,ZHIQTIOXCYIXZ,1
134228,ZHIYDCVJRVZMU,1
134229,ZHJCECVWLSCOH,1
134230,ZHJDBVNWOITHK,1
134231,ZHJDPXUFVATLQ,1
134232,ZHJJNLJVWRGSY,1
134233,ZHJKIQPMEXNCS,1
134234,ZHJKRMSEDFUPG,2
134235,ZHJSEJSJZSQGK,1
134236,ZHJSJCKGSNUAT,1
134237,ZHJTBCCYXPVRU,1
134238,ZHJUQHLHQFKWH,1
134239,ZHJVMZZVMNFWP,1
134240,ZHJWGQHNYYTOW,1
134241,ZHJZERNPNQGYT,1
134242,ZHKJNUCRGMYIM,1
134243,ZHKJQGKMFDZSI,1
134244,ZHKNGFRFJIQRJ,1
134245,ZHKOOBLGSKWNE,1
134246,ZHKOPVCSQARPJ,1
134247,ZHKSFJKFLRYBW,2
134248,ZHKSNBCSVPMPW,1
134249,ZHKUKJFONPMNH,1
134250,ZHKWAGQKDRDHQ,2
134251,ZHKZZEXMCYNVA,1
134252,ZHLBSPZSEGUIP,1
134253,ZHLDOTXZRZITM,1
134254,ZHLGWZVLJJTBJ,1
134255,ZHLHOMTWXUHEB,1
134256,ZHLPKQWDMAHGJ,1
134257,ZHLPSWFXGLSFP,1
134258,ZHLQXQGKGOTND,1
134259,ZHLSAHCKBVBPV,1
134260,ZHLXKCUNAAZTV,1
134261,ZHMCWKLGQQFPJ,1
134262,ZHMDIBGYJYESC,1
134263,ZHMEMCCFOKYYH,1
134264,ZHMGEUYONZYNY,1
134265,ZHMHNTXPDBLBK,1
134266,ZHMLIHUDPGRNH,1
134267,ZHMQGUBSBAOMK,1
134268,ZHMQOAHSMHJQP,1
134269,ZHMRZIKUVOIZH,1
134270,ZHMYHRJUITAMA,1
134271,ZHNDQIFCSSDHK,1
134272,ZHNGUVASDLBFY,1
134273,ZHNNEQLGJKRHR,1
134274,ZHNVHBZLNKFBF,1
134275,ZHNWZWFSUSHHA,1
134276,ZHNXVDTGASLBR,1
134277,ZHOHUTKUBBKCO,1
134278,ZHOJEQNOVGDAT,1
134279,ZHOWNXOGNLWHU,1
134280,ZHOYPQBBLVIGT,1
134281,ZHPFLVBTLYWOX,1
134282,ZHPGOXBRIHJHG,1
134283,ZHPNEWWKJYMFI,1
134284,ZHPTBDOGUAMIX,1
134285,ZHPZJPFBFUNYC,1
134286,ZHQATKZYTHDIF,1
134287,ZHQBZATNSHHZJ,1
134288,ZHQCGFSLFCWZP,1
134289,ZHQCOIINHVZAQ,1
134290,ZHQELFRZVXNNF,1
134291,ZHQSAFJVOPCCS,1
134292,ZHQVDVNWJRYYW,1
134293,ZHQVGFHSUVGYG,1
134294,ZHQVGUADXCCSD,1
134295,ZHQZFJXWOUNGE,1
134296,ZHQZTHZDQXWWK,1
134297,ZHRBKSCEMZDTF,1
134298,ZHRKWAPVUPCCI,1
134299,ZHRPUDMVGNXUW,1
134300,ZHRYXEYAWWLSC,1
134301,ZHSBXOIZMYSYM,1
134302,ZHSKGXAULQLLD,1
134303,ZHSULLYOMOJQU,1
134304,ZHSXFURWEEDMU,1
134305,ZHTCSFHAHTOXL,1
134306,ZHTECPKUDKXIT,1
134307,ZHTJEXVBLSORZ,1
134308,ZHTKDWVHXYVDT,1
134309,ZHTOOIRYHHGOU,1
134310,ZHTZJZNXYDQMY,1
134311,ZHUDELQQUXCYJ,1
134312,ZHUGVDFXSHCRK,1
134313,ZHUSNOWGGAIPU,1
134314,ZHVFPNKRGERUK,1
134315,ZHVSZVJHNDREA,1
134316,ZHWEBDVMSSUXL,1
134317,ZHWEQFFLMCJNN,1
134318,ZHWHKLFSHSGDB,1
134319,ZHWIMRDPCJOUH,1
134320,ZHWKAYOLLWCCP,1
134321,ZHWKVCQKCYQLV,1
134322,ZHWQZQLLYCTJU,1
134323,ZHWTNKBQRYNHT,1
134324,ZHWUVABXGDGVM,1
134325,ZHWVHHFULXYLZ,1
134326,ZHWXRYGWMFHLO,1
134327,ZHWYELUJYRDCO,1
134328,ZHXEPEHHCWXYO,1
134329,ZHXHUWESXSIRH,1
134330,ZHXLYBCFGZNOU,1
134331,ZHXOPBBYKCOCR,1
134332,ZHXOWJUHOYZSV,1
134333,ZHXRFADQRKGSB,1
134334,ZHXSFERAKLZYP,1
134335,ZHXTIHDATUSJU,1
134336,ZHYHSNURIMLFW,1
134337,ZHYOJAVJUHSLP,1
134338,ZHYSWIWHURMPH,1
134339,ZHYUUWEEAVAYW,1
134340,ZHZBDSKYEQWRR,1
134341,ZHZFQQUFZKLGA,1
134342,ZHZIWQCVMRLOT,1
134343,ZHZUNZAYKCRFN,1
134344,ZHZZRSKGWEMVG,1
134345,ZIAECBVUEYYAW,1
134346,ZIAEELFESSKJC,1
134347,ZIAESKOVZGMSD,1
134348,ZIAGVGDZHPPZN,1
134349,ZIANZSYNBHUWJ,1
134350,ZIAVHXSMZESLV,1
134351,ZIAWOMQZLFPZM,1
134352,ZIBBFEHEONFPM,1
134353,ZIBSAOFMLPEUZ,1
134354,ZIBUPZBCENOIQ,1
134355,ZIBXBPVPWVHZX,11
134356,ZICFMDDARTJRC,1
134357,ZICGDXHVXJMPP,1
134358,ZICHBDNEOFKTT,1
134359,ZICHIIOMFUJPG,1
134360,ZICHOBFWMFZCR,1
134361,ZICMDNHCUZRZO,1
134362,ZICNTIXGNISDH,1
134363,ZICPIDIEFJPVL,1
134364,ZICRODLXCQAXE,1
134365,ZICUPMFTVSTCM,1
134366,ZIDGCMPSMAAHV,1
134367,ZIDKSVNFCQSNO,1
134368,ZIDOVIIOPGPCJ,1
134369,ZIDWIDCOOBACZ,1
134370,ZIDXVCXNQQOQZ,1
134371,ZIEEKXWNHRYFQ,1
134372,ZIEGBQSTVWUUH,1
134373,ZIEHVPKKMIFGJ,1
134374,ZIELWPTCQUTVB,1
134375,ZIEMBHNEYFDSC,1
134376,ZIEMHFAKLPSCY,1
134377,ZIESZSKPLAWCI,1
134378,ZIEWLUABXUGTU,1
134379,ZIEXJELOVPIIU,2
134380,ZIEYPAABKHKJU,1
134381,ZIEZHGZPKKQKR,1
134382,ZIFBXLUBNUQKW,1
134383,ZIFEDBRBRPEJW,1
134384,ZIFHBIXIXQKUJ,1
134385,ZIFKNBZZAUYIS,1
134386,ZIFPGJNHRFBPJ,1
134387,ZIFQVOAOQLJVL,1
134388,ZIFSLHQBTUZZS,1
134389,ZIFWBSVFULZUQ,1
134390,ZIGCAVKHJDMAS,1
134391,ZIGGVTSSUOQYI,1
134392,ZIGHRBVWMCMTU,1
134393,ZIGIRDIWAYMUO,1
134394,ZIGMMVIIVTIUL,1
134395,ZIGWLBPSEEEKE,2
134396,ZIGYDGDJNIOIB,1
134397,ZIHDTDLRUWIVJ,2
134398,ZIHEOZOPQNHBK,2
134399,ZIHICNBSTADBH,1
134400,ZIHLYQJRRHKIY,2
134401,ZIHQDTTUJQCFW,1
134402,ZIHRCLBQIDBQL,1
134403,ZIHRDAFLCMEKW,1
134404,ZIHRYOILKKNAB,1
134405,ZIHTBFEXZEEMB,1
134406,ZIHUEVUNRFNLC,1
134407,ZIHVNJTZCAZHX,1
134408,ZIHVTNIDKBPDI,1
134409,ZIHWOHYZGTYSW,1
134410,ZIIKGIGFHNCXV,1
134411,ZIIKHYAAAPMXX,1
134412,ZIITOKTCYOHTN,1
134413,ZIJDAIJYTEZCU,1
134414,ZIJMCNPCBZJTX,1
134415,ZIJMDTVODGIKE,1
134416,ZIJNAENZFOSKV,1
134417,ZIJPRJAGQUQGJ,1
134418,ZIJUKPVPXRSTH,1
134419,ZIJYXCKBCMETU,1
134420,ZIKAVJXACCJJC,1
134421,ZIKJSIVIQLXOX,1
134422,ZIKJXUAZQPODG,1
134423,ZIKNXCPIOIUDW,1
134424,ZIKOQUUDCSOUK,1
134425,ZIKXMPNJJYKVG,1
134426,ZIKYKSBINPJYS,1
134427,ZIKZNYHHHVFJM,1
134428,ZILBDKJFKNLWV,1
134429,ZILJUVSXGYCIE,1
134430,ZILMLXNMZDQTN,1
134431,ZILZCQXJKIVNC,1
134432,ZIMHDLBWBBEIZ,1
134433,ZIMOFKGINUCVD,1
134434,ZIMRWTXWXIIQY,1
134435,ZIMUJFRZBKPYR,1
134436,ZIMVDCHPRMOWD,1
134437,ZIMVMHAGLYJOJ,1
134438,ZIMXVMENSCHVR,1
134439,ZINIADFCLHYPG,1
134440,ZINLLACFDASSQ,1
134441,ZINMBGRMSLSNL,1
134442,ZINMTIZSYOKJJ,1
134443,ZINSGLWAAUFYT,1
134444,ZINTARMUWYGDX,1
134445,ZINYHNXPWUYLT,1
134446,ZINYUNNCVWLHT,1
134447,ZIOAVKBVBOSKB,1
134448,ZIOCNTKWSKEXV,1
134449,ZIOHAAPWNFNKJ,1
134450,ZIOIWZKQJNLFK,1
134451,ZIOJSTGEFRBJD,1
134452,ZIORBCKUBSEGF,1
134453,ZIOVXESXIVOBV,1
134454,ZIPBYNZPCWIIL,1
134455,ZIPPYDOXRCPGT,1
134456,ZIPVFQTAASVCL,1
134457,ZIQAFZVKRSZBZ,2
134458,ZIQANTYNTTZYV,1
134459,ZIQCFJSZXIVUQ,1
134460,ZIQLKQPUAOXTP,1
134461,ZIQMMTDTDUJNU,2
134462,ZIQOMKKOQYLRA,1
134463,ZIQQFVLZVDCSG,1
134464,ZIQSGWXDVNSPE,1
134465,ZIQTOYBQYYEKG,2
134466,ZIQYCWPZKMSJC,1
134467,ZIRAZRCZITKTW,1
134468,ZIRCLFGAAHVVI,1
134469,ZIRCQLXCIDIZG,1
134470,ZIRERQGJIYFJQ,1
134471,ZIRFOEZERJGHG,1
134472,ZIRKHPBJBZPJB,1
134473,ZIRKNPJOUXTAO,1
134474,ZIROFYFLXXFRT,1
134475,ZIRTZCGHSOBHE,1
134476,ZIRXMUFYOPPYG,1
134477,ZISAQISJVBSDG,1
134478,ZISAUIMTKIHNZ,1
134479,ZISBNFJAUEVMR,1
134480,ZISFSTWZTKQEO,1
134481,ZISGZYTBYZEAS,1
134482,ZISJZVSJFCZTZ,1
134483,ZISKNOBONFEIJ,1
134484,ZISMQOAPHVGEL,1
134485,ZISSWDUERHZPC,1
134486,ZISVHNHDWXNGY,1
134487,ZISYATOBQKJLT,1
134488,ZITHLGMQJXJBX,1
134489,ZITJPBJCYOMAX,1
134490,ZITJUAEUACGOW,1
134491,ZITMEXBEBJCGY,1
134492,ZITMWJREGPJRY,1
134493,ZITUBMSPOACVY,1
134494,ZIUGWRDTQMLEU,1
134495,ZIUGYLJFKSIDO,1
134496,ZIUNLWTEVTRYR,1
134497,ZIUNWYDQEEJPV,1
134498,ZIVEZGQOTTKFX,1
134499,ZIVGWIELLPTBQ,1
134500,ZIVHNJYOHQWOW,1
134501,ZIVKNUEDXPFAF,1
134502,ZIVOTXXQWTLZC,1
134503,ZIVQIHPIFDLIS,1
134504,ZIVRJTEYQGSSJ,1
134505,ZIVSVRFAGPPLQ,1
134506,ZIVUAFSMCKQOM,1
134507,ZIVZHHPABUAQE,1
134508,ZIWCTQTOAITKQ,1
134509,ZIWMBDWIUDOCL,1
134510,ZIWRRBXBPRLQP,1
134511,ZIWSBXYZPQPEK,1
134512,ZIWSFAOMYGRNC,1
134513,ZIWWSGYLBEXEC,1
134514,ZIWXUXJUZSYGW,1
134515,ZIWXVPIPZYZYW,1
134516,ZIXAMKUBZAARD,1
134517,ZIXBLSJPILSOE,1
134518,ZIXHKOISRKGLA,1
134519,ZIXHYTYTFNJIB,1
134520,ZIXINWKULEVGU,1
134521,ZIXNEZRSNTORS,1
134522,ZIXOHMVLYTUGZ,1
134523,ZIXQBAJHPZJZM,1
134524,ZIXQHRPMEFTZR,1
134525,ZIXQSZGFPQTIE,1
134526,ZIXRSQREKREKJ,1
134527,ZIXUXBZIXSQMJ,1
134528,ZIYAUGGONPYHM,1
134529,ZIYEOOKIWTAOC,1
134530,ZIYJWWRSBTHNC,1
134531,ZIYKDDYGCEBKI,1
134532,ZIYONUABOXLKW,1
134533,ZIYRCXCSOBOQZ,1
134534,ZIYUHOBWMLOEN,1
134535,ZIZAONPKHWRIU,1
134536,ZIZBTFFRFSNYZ,1
134537,ZIZDBDWYXHRXJ,1
134538,ZIZKEDYFCUXXR,1
134539,ZIZMBXUVXRJWD,1
134540,ZIZQDPHWEMSMT,1
134541,ZIZQRPVMTYTWB,1
134542,ZIZSMBMDRXFPM,1
134543,ZIZSVQVECEHTV,1
134544,ZIZUBEZOCZIET,1
134545,ZIZYXEQJYWKLE,1
134546,ZJACAGIHWORYR,1
134547,ZJADMLJZCXVGS,1
134548,ZJAQKUBTSIQPA,1
134549,ZJAWIUWIZLBWR,1
134550,ZJAWNIORRNPFS,1
134551,ZJAXTKUTARXFQ,1
134552,ZJAZFFGXLLZTC,1
134553,ZJBGHRWEKIWUL,1
134554,ZJBHNRKFVNGOF,1
134555,ZJBHZAEXIYRST,1
134556,ZJBODSNFKAOJF,1
134557,ZJBPSGRZDNLTR,1
134558,ZJBTMYCPODYZE,2
134559,ZJBUCDKAKKKXL,1
134560,ZJBWFZTKOTOHA,1
134561,ZJBYMGBXTTSDX,1
134562,ZJCFPMCTQRHZU,1
134563,ZJCMIVXQCOCPT,1
134564,ZJCPKAXQTGGAA,1
134565,ZJCSHQQXDKBWW,1
134566,ZJDCURWSBERKD,1
134567,ZJDDJDSLEOEII,1
134568,ZJDTTAHIACRZT,1
134569,ZJECWNBJROMOT,1
